holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,is_rush_hour,transport_demand_level,temp_celsius,electricity_demand_level,water_service_demand_level,is_holiday
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 21:00:00,2603.0,21,2,False,False,Medium,9.450000000000045,Medium,Low,0
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 22:00:00,1910.0,22,2,False,False,Low,9.450000000000045,Medium,Low,0
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 23:00:00,1037.0,23,2,False,False,Low,9.450000000000045,Medium,Low,0
,273.9,0.0,0.0,1,Clear,sky is clear,2012-10-11 01:00:00,347.0,1,3,False,False,Low,0.75,High,Low,0
,274.4,0.0,0.0,75,Clouds,broken clouds,2012-10-11 03:00:00,350.0,3,3,False,False,Low,1.25,High,Low,0
,274.05,0.0,0.0,75,Clouds,broken clouds,2012-10-11 04:00:00,850.0,4,3,False,False,Low,0.9000000000000341,High,Low,0
,273.71,0.0,0.0,40,Clouds,scattered clouds,2012-10-11 05:00:00,2791.0,5,3,False,False,Medium,0.5600000000000023,High,Low,0
,272.66,0.0,0.0,1,Clear,sky is clear,2012-10-11 06:00:00,5809.0,6,3,False,False,High,-0.48999999999995225,High,Low,0
,272.65,0.0,0.0,1,Clear,sky is clear,2012-10-11 07:00:00,6798.0,7,3,False,True,High,-0.5,High,Low,0
,272.52,0.0,0.0,1,Clear,sky is clear,2012-10-11 08:00:00,6304.0,8,3,False,True,High,-0.6299999999999955,High,Low,0
,275.19,0.0,0.0,20,Clouds,few clouds,2012-10-11 09:00:00,5291.0,9,3,False,True,High,2.0400000000000205,High,Low,0
,275.34,0.0,0.0,1,Clear,sky is clear,2012-10-11 10:00:00,4638.0,10,3,False,False,Medium,2.1899999999999977,High,Low,0
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 14:00:00,5557.0,14,3,False,False,High,10.950000000000045,Medium,Low,0
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 15:00:00,5818.0,15,3,False,False,High,10.950000000000045,Medium,Low,0
,283.78,0.0,0.0,75,Clouds,broken clouds,2012-10-11 16:00:00,6272.0,16,3,False,True,High,10.629999999999995,Medium,Low,0
,283.52,0.0,0.0,75,Clouds,broken clouds,2012-10-11 17:00:00,5944.0,17,3,False,True,High,10.370000000000005,Medium,Low,0
,283.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 18:00:00,4949.0,18,3,False,True,High,10.170000000000016,Medium,Low,0
,282.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 19:00:00,3511.0,19,3,False,False,Medium,8.910000000000025,Medium,Low,0
,281.95,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 20:00:00,3039.0,20,3,False,False,Medium,8.800000000000011,Medium,Low,0
,281.81,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 21:00:00,2679.0,21,3,False,False,Medium,8.660000000000025,Medium,Low,0
,282.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 22:00:00,2094.0,22,3,False,False,Low,9.010000000000048,Medium,Low,0
,282.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 23:00:00,1284.0,23,3,False,False,Low,9.379999999999995,Medium,Low,0
,283.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 00:00:00,630.0,0,4,False,False,Low,10.760000000000048,Medium,Low,0
,284.64,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 01:00:00,410.0,1,4,False,False,Low,11.490000000000009,Medium,Low,0
,284.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 02:00:00,331.0,2,4,False,False,Low,11.460000000000036,Medium,Low,0
,283.18,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 03:00:00,372.0,3,4,False,False,Low,10.03000000000003,Medium,Low,0
,282.26,0.0,0.0,72,Rain,light rain,2012-10-12 04:00:00,739.0,4,4,False,False,Low,9.110000000000014,Medium,Low,0
,280.77,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 05:00:00,2561.0,5,4,False,False,Medium,7.6200000000000045,Medium,Low,0
,278.53,0.0,0.0,75,Clouds,broken clouds,2012-10-12 06:00:00,5586.0,6,4,False,False,High,5.3799999999999955,Medium,Low,0
,277.64,0.0,0.0,75,Clouds,broken clouds,2012-10-12 07:00:00,6992.0,7,4,False,True,High,4.490000000000009,High,Low,0
,277.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 08:00:00,5860.0,8,4,False,True,High,4.75,High,Low,0
,278.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 09:00:00,5230.0,9,4,False,True,High,5.03000000000003,Medium,Low,0
,279.29,0.0,0.0,75,Clouds,broken clouds,2012-10-12 10:00:00,4864.0,10,4,False,False,High,6.140000000000043,Medium,Low,0
,280.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 11:00:00,5146.0,11,4,False,False,High,7.300000000000011,Medium,Low,0
,280.95,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 12:00:00,5526.0,12,4,False,False,High,7.800000000000011,Medium,Low,0
,281.74,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 13:00:00,5383.0,13,4,False,False,High,8.590000000000032,Medium,Low,0
,281.84,0.0,0.0,75,Clouds,broken clouds,2012-10-12 14:00:00,5758.0,14,4,False,False,High,8.689999999999998,Medium,Low,0
,282.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 15:00:00,5889.0,15,4,False,False,High,9.300000000000011,Medium,Low,0
,282.2,0.0,0.0,75,Clouds,broken clouds,2012-10-12 16:00:00,6057.0,16,4,False,True,High,9.050000000000011,Medium,Low,0
,281.54,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 17:00:00,6028.0,17,4,False,True,High,8.390000000000043,Medium,Low,0
,280.21,0.0,0.0,20,Clouds,few clouds,2012-10-12 18:00:00,5257.0,18,4,False,True,High,7.060000000000002,Medium,Low,0
,282.2,0.0,0.0,56,Clear,sky is clear,2012-10-12 23:00:00,1897.0,23,4,False,False,Low,9.050000000000011,Medium,Low,0
,272.58,0.0,0.0,1,Clear,sky is clear,2012-10-13 00:00:00,1335.0,0,5,True,False,Low,-0.5699999999999932,High,Low,0
,272.06,0.0,0.0,1,Clear,sky is clear,2012-10-13 01:00:00,769.0,1,5,True,False,Low,-1.089999999999975,High,Low,0
,270.99,0.0,0.0,1,Clear,sky is clear,2012-10-13 02:00:00,570.0,2,5,True,False,Low,-2.159999999999968,High,Low,0
,270.29,0.0,0.0,20,Clouds,few clouds,2012-10-13 03:00:00,413.0,3,5,True,False,Low,-2.859999999999957,High,Low,0
,269.48,0.0,0.0,1,Clear,sky is clear,2012-10-13 04:00:00,399.0,4,5,True,False,Low,-3.669999999999959,High,Low,0
,269.27,0.0,0.0,1,Clear,sky is clear,2012-10-13 05:00:00,740.0,5,5,True,False,Low,-3.8799999999999955,High,Low,0
,268.91,0.0,0.0,1,Clear,sky is clear,2012-10-13 06:00:00,1420.0,6,5,True,False,Low,-4.239999999999952,High,Low,0
,268.98,0.0,0.0,75,Clouds,broken clouds,2012-10-13 07:00:00,2220.0,7,5,True,False,Medium,-4.169999999999959,High,Low,0
,269.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-13 08:00:00,3479.0,8,5,True,False,Medium,-3.919999999999959,High,Low,0
,272.61,0.0,0.0,40,Clouds,scattered clouds,2012-10-13 09:00:00,4546.0,9,5,True,False,Medium,-0.5399999999999636,High,Low,0
,276.78,0.0,0.0,20,Clouds,few clouds,2012-10-13 10:00:00,4579.0,10,5,True,False,Medium,3.6299999999999955,High,Low,0
,279.22,0.0,0.0,1,Clear,sky is clear,2012-10-13 11:00:00,4438.0,11,5,True,False,Medium,6.07000000000005,Medium,Low,0
,280.35,0.0,0.0,1,Clear,sky is clear,2012-10-13 12:00:00,4623.0,12,5,True,False,Medium,7.2000000000000455,Medium,Low,0
,281.81,0.0,0.0,1,Clear,sky is clear,2012-10-13 13:00:00,4440.0,13,5,True,False,Medium,8.660000000000025,Medium,Low,0
,283.05,0.0,0.0,1,Clear,sky is clear,2012-10-13 14:00:00,4495.0,14,5,True,False,Medium,9.900000000000034,Medium,Low,0
,283.96,0.0,0.0,1,Clear,sky is clear,2012-10-13 15:00:00,4483.0,15,5,True,False,Medium,10.810000000000002,Medium,Low,0
,284.53,0.0,0.0,1,Clear,sky is clear,2012-10-13 16:00:00,4591.0,16,5,True,False,Medium,11.379999999999995,Medium,Low,0
,284.44,0.0,0.0,1,Clear,sky is clear,2012-10-13 17:00:00,4477.0,17,5,True,False,Medium,11.29000000000002,Medium,Low,0
,283.64,0.0,0.0,1,Clear,sky is clear,2012-10-13 18:00:00,4221.0,18,5,True,False,Medium,10.490000000000009,Medium,Low,0
,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-13 19:00:00,3672.0,19,5,True,False,Medium,8.700000000000045,Medium,Low,0
,281.38,0.0,0.0,1,Clear,sky is clear,2012-10-13 20:00:00,3015.0,20,5,True,False,Medium,8.230000000000018,Medium,Low,0
,281.84,0.0,0.0,75,Clouds,broken clouds,2012-10-13 21:00:00,2769.0,21,5,True,False,Medium,8.689999999999998,Medium,Low,0
,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 22:00:00,2875.0,22,5,True,False,Medium,9.080000000000041,Medium,Low,0
,282.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-13 23:00:00,1931.0,23,5,True,False,Low,9.03000000000003,Medium,Low,0
,282.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 00:00:00,1309.0,0,6,True,False,Low,9.340000000000032,Medium,Low,0
,282.54,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 01:00:00,870.0,1,6,True,False,Low,9.390000000000043,Medium,Low,0
,282.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 02:00:00,654.0,2,6,True,False,Low,9.430000000000007,Medium,Low,0
,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 03:00:00,364.0,3,6,True,False,Low,9.080000000000041,Medium,Low,0
,282.08,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 04:00:00,262.0,4,6,True,False,Low,8.930000000000007,Medium,Low,0
,282.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 05:00:00,505.0,5,6,True,False,Low,9.080000000000041,Medium,Low,0
,282.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 06:00:00,861.0,6,6,True,False,Low,9.090000000000032,Medium,Low,0
,282.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-14 07:00:00,1132.0,7,6,True,False,Low,9.090000000000032,Medium,Low,0
,282.24,0.0,0.0,57,Mist,mist,2012-10-14 08:00:00,1797.0,8,6,True,False,Low,9.090000000000032,Medium,Low,0
,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 09:00:00,2685.0,9,6,True,False,Medium,9.28000000000003,Medium,Low,0
,282.43,0.0,0.0,57,Mist,mist,2012-10-14 09:00:00,2685.0,9,6,True,False,Medium,9.28000000000003,Medium,Low,0
,282.43,0.0,0.0,57,Haze,haze,2012-10-14 09:00:00,2685.0,9,6,True,False,Medium,9.28000000000003,Medium,Low,0
,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 10:00:00,3370.0,10,6,True,False,Medium,9.180000000000007,Medium,Low,0
,282.33,0.0,0.0,57,Mist,mist,2012-10-14 10:00:00,3370.0,10,6,True,False,Medium,9.180000000000007,Medium,Low,0
,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 11:00:00,3662.0,11,6,True,False,Medium,9.670000000000016,Medium,Low,0
,282.82,0.0,0.0,57,Mist,mist,2012-10-14 11:00:00,3662.0,11,6,True,False,Medium,9.670000000000016,Medium,Low,0
,283.33,0.0,0.0,57,Mist,mist,2012-10-14 12:00:00,4076.0,12,6,True,False,Medium,10.180000000000007,Medium,Low,0
,283.33,0.0,0.0,57,Rain,light rain,2012-10-14 12:00:00,4076.0,12,6,True,False,Medium,10.180000000000007,Medium,Low,0
,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,2012-10-14 12:00:00,4076.0,12,6,True,False,Medium,10.180000000000007,Medium,Low,0
,283.75,0.0,0.0,93,Rain,light rain,2012-10-14 13:00:00,4128.0,13,6,True,False,Medium,10.600000000000023,Medium,Low,0
,283.75,0.0,0.0,93,Mist,mist,2012-10-14 13:00:00,4128.0,13,6,True,False,Medium,10.600000000000023,Medium,Low,0
,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 13:00:00,4128.0,13,6,True,False,Medium,10.600000000000023,Medium,Low,0
,284.09,0.0,0.0,93,Mist,mist,2012-10-14 14:00:00,4358.0,14,6,True,False,Medium,10.939999999999998,Medium,Low,0
,284.09,0.0,0.0,93,Rain,light rain,2012-10-14 14:00:00,4358.0,14,6,True,False,Medium,10.939999999999998,Medium,Low,0
,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,2012-10-14 14:00:00,4358.0,14,6,True,False,Medium,10.939999999999998,Medium,Low,0
,284.55,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342.0,15,6,True,False,Medium,11.400000000000034,Medium,Low,0
,284.55,0.0,0.0,93,Rain,light rain,2012-10-14 15:00:00,4342.0,15,6,True,False,Medium,11.400000000000034,Medium,Low,0
,284.68,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234.0,16,6,True,False,Medium,11.53000000000003,Medium,Low,0
,284.64,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271.0,17,6,True,False,Medium,11.490000000000009,Medium,Low,0
,284.64,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271.0,17,6,True,False,Medium,11.490000000000009,Medium,Low,0
,284.4,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080.0,18,6,True,False,Medium,11.25,Medium,Low,0
,284.17,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453.0,19,6,True,False,Medium,11.020000000000039,Medium,Low,0
,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718.0,20,6,True,False,Medium,10.879999999999995,Medium,Low,0
,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439.0,21,6,True,False,Medium,10.430000000000007,Medium,Low,0
,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819.0,22,6,True,False,Low,9.890000000000043,Medium,Low,0
,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002.0,23,6,True,False,Low,8.800000000000011,Medium,Low,0
,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002.0,23,6,True,False,Low,8.800000000000011,Medium,Low,0
,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542.0,0,0,False,False,Low,8.460000000000036,Medium,Low,0
,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542.0,0,0,False,False,Low,8.460000000000036,Medium,Low,0
,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303.0,1,0,False,False,Low,8.420000000000016,Medium,Low,0
,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239.0,2,0,False,False,Low,8.270000000000039,Medium,Low,0
,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335.0,3,0,False,False,Low,8.140000000000043,Medium,Low,0
,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335.0,3,0,False,False,Low,8.140000000000043,Medium,Low,0
,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810.0,4,0,False,False,Low,7.8700000000000045,Medium,Low,0
,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810.0,4,0,False,False,Low,7.8700000000000045,Medium,Low,0
,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606.0,5,0,False,False,Medium,7.670000000000016,Medium,Low,0
,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606.0,5,0,False,False,Medium,7.670000000000016,Medium,Low,0
,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714.0,6,0,False,False,High,7.240000000000009,Medium,Low,0
,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798.0,7,0,False,True,High,7.0400000000000205,Medium,Low,0
,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114.0,8,0,False,True,High,6.670000000000016,Medium,Low,0
,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094.0,9,0,False,True,High,6.600000000000023,Medium,Low,0
,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473.0,10,0,False,False,Medium,6.920000000000016,Medium,Low,0
,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529.0,11,0,False,False,Medium,7.170000000000016,Medium,Low,0
,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823.0,12,0,False,False,High,8.57000000000005,Medium,Low,0
,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872.0,13,0,False,False,High,10.860000000000014,Medium,Low,0
,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238.0,14,0,False,False,High,12.730000000000018,Medium,Low,0
,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584.0,15,0,False,False,High,13.720000000000027,Medium,Low,0
,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246.0,16,0,False,True,High,14.450000000000045,Medium,Low,0
,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957.0,17,0,False,True,High,14.120000000000005,Medium,Low,0
,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535.0,18,0,False,True,Medium,13.03000000000003,Medium,Low,0
,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234.0,19,0,False,False,Medium,12.050000000000011,Medium,Low,0
,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677.0,20,0,False,False,Medium,11.53000000000003,Medium,Low,0
,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077.0,21,0,False,False,Low,11.340000000000032,Medium,Low,0
,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380.0,22,0,False,False,Low,10.390000000000043,Medium,Low,0
,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927.0,23,0,False,False,Low,9.180000000000007,Medium,Low,0
,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500.0,0,1,False,False,Low,8.060000000000002,Medium,Low,0
,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324.0,1,1,False,False,Low,6.720000000000027,Medium,Low,0
,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257.0,2,1,False,False,Low,5.78000000000003,Medium,Low,0
,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354.0,3,1,False,False,Low,4.760000000000048,High,Low,0
,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769.0,4,1,False,False,Low,4.060000000000002,High,Low,0
,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769.0,5,1,False,False,Medium,3.4600000000000364,High,Low,0
,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789.0,6,1,False,False,High,2.9600000000000364,High,Low,0
,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055.0,7,1,False,True,High,1.660000000000025,High,Low,0
,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408.0,8,1,False,True,High,1.8400000000000318,High,Low,0
,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254.0,9,1,False,True,High,4.760000000000048,High,Low,0
,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547.0,10,1,False,False,Medium,7.560000000000002,Medium,Low,0
,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784.0,11,1,False,False,High,10.700000000000045,Medium,Low,0
,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015.0,12,1,False,False,High,12.860000000000014,Medium,Low,0
,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057.0,13,1,False,False,High,13.160000000000025,Medium,Low,0
,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430.0,14,1,False,False,High,15.0,Low,Low,0
,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813.0,15,1,False,False,High,16.0,Low,Low,0
,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496.0,16,1,False,True,High,15.840000000000032,Low,Low,0
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429.0,17,1,False,True,High,15.710000000000036,Low,Low,0
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142.0,18,1,False,True,High,15.010000000000048,Low,Low,0
,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311.0,19,1,False,False,Medium,14.129999999999995,Medium,Low,0
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777.0,20,1,False,False,Medium,13.890000000000043,Medium,Low,0
,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331.0,21,1,False,False,Medium,13.75,Medium,Low,0
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767.0,22,1,False,False,Low,13.939999999999998,Medium,Low,0
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093.0,23,1,False,False,Low,13.939999999999998,Medium,Low,0
,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554.0,0,2,False,False,Low,13.740000000000009,Medium,Low,0
,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333.0,1,2,False,False,Low,13.78000000000003,Medium,Low,0
,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267.0,2,2,False,False,Low,13.78000000000003,Medium,Low,0
,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358.0,3,2,False,False,Low,13.920000000000016,Medium,Low,0
,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777.0,4,2,False,False,Low,13.410000000000025,Medium,Low,0
,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732.0,5,2,False,False,Medium,12.760000000000048,Medium,Low,0
,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637.0,6,2,False,False,High,12.140000000000043,Medium,Low,0
,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564.0,7,2,False,True,High,11.770000000000039,Medium,Low,0
,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274.0,8,2,False,True,High,12.200000000000045,Medium,Low,0
,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403.0,9,2,False,True,High,12.57000000000005,Medium,Low,0
,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403.0,9,2,False,True,High,12.57000000000005,Medium,Low,0
,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680.0,10,2,False,False,High,13.939999999999998,Medium,Low,0
,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642.0,11,2,False,False,Medium,15.160000000000025,Low,Low,0
,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979.0,12,2,False,False,High,15.460000000000036,Low,Low,0
,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851.0,13,2,False,False,High,17.170000000000016,Low,Low,0
,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291.0,14,2,False,False,Medium,18.210000000000036,Low,Low,0
,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714.0,15,2,False,False,High,18.860000000000014,Low,Low,0
,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723.0,16,2,False,True,High,19.460000000000036,Low,Low,0
,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180.0,17,2,False,True,High,19.5,Low,Low,0
,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843.0,18,2,False,True,High,17.370000000000005,Low,Low,0
,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435.0,19,2,False,False,Medium,15.200000000000045,Low,Low,0
,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921.0,20,2,False,False,Medium,13.57000000000005,Medium,Low,0
,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763.0,21,2,False,False,Medium,12.340000000000032,Medium,Low,0
,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930.0,22,2,False,False,Low,11.07000000000005,Medium,Low,0
,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160.0,23,2,False,False,Low,10.650000000000034,Medium,Low,0
,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654.0,0,3,False,False,Low,10.57000000000005,Medium,Low,0
,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374.0,1,3,False,False,Low,9.650000000000034,Medium,Low,0
,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301.0,2,3,False,False,Low,9.170000000000016,Medium,Low,0
,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397.0,3,3,False,False,Low,9.230000000000018,Medium,Low,0
,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794.0,4,3,False,False,Low,9.610000000000014,Medium,Low,0
,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564.0,5,3,False,False,Medium,9.730000000000018,Medium,Low,0
,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358.0,6,3,False,False,High,11.03000000000003,Medium,Low,0
,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441.0,7,3,False,True,High,11.54000000000002,Medium,Low,0
,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536.0,8,3,False,True,High,11.850000000000023,Medium,Low,0
